web-scraper-order,web-scraper-start-url,handle,name,content,replies,retweets,favorites,unix_timestamp,published_date,url
"1556735960-3171","https://twitter.com/search?l=&q=black%20panther%20%23blackpanther%20since%3A2019-02-25%20until%3A2019-03-07&src=typd","@SoulistaPhD","Tanisha C. Ford","Yesssssss!!!!! So excited for @iamRuthECarter!! In tears for this brilliant woman. I've interviewed her twice about her craft (1st time for #Selma). She is a legend. Inimitable. ICYMI: Here's our conversation on the #BlackPanther costumes! #Oscarshttps://www.theatlantic.com/entertainment/archive/2018/02/why-fashion-is-key-to-understanding-the-world-of-black-panther/553157/ …","3","69","203","1551058484000","5:34 PM - 24 Feb 2019","/SoulistaPhD/status/1099845116401983488"
"1556735960-2987","https://twitter.com/search?l=&q=black%20panther%20%23blackpanther%20since%3A2019-02-25%20until%3A2019-03-07&src=typd","@StephanieChan","Stephanie Chan","Back in January, Canada’s best satire/fake news website, @TheBeaverton, predicted ”the one about a white guy who had a black friend once” would win best picture. They were correct!   #oscars #BlackPanther #BlacKkKlansman #GreenBook #oscar2019 

https://www.thebeaverton.com/2019/01/experts-predict-black-panther-and-blackkklansman-will-lose-best-picture-to-the-one-about-a-white-guy-who-had-a-black-friend-once/ …pic.twitter.com/Ax7MGK7Dlv","2","31","38","1551069333000","8:35 PM - 24 Feb 2019","/StephanieChan/status/1099890618287812608"
"1556735960-3131","https://twitter.com/search?l=&q=black%20panther%20%23blackpanther%20since%3A2019-02-25%20until%3A2019-03-07&src=typd","@TrevellAnderson","Tre'vell Anderson",".@chinchilla1970 just made history as the first Black person to win best production design for #BlackPanther #Oscarspic.twitter.com/ZTpQQv9nRH","2","102","361","1551058880000","5:41 PM - 24 Feb 2019","/TrevellAnderson/status/1099846779153989632"
"1556735960-3085","https://twitter.com/search?l=&q=black%20panther%20%23blackpanther%20since%3A2019-02-25%20until%3A2019-03-07&src=typd","@BerniceKing","Be A King","Representation matters. It absolutely matters that our children, from all races and ethnicities, see @ReginaKing and the production team from #BlackPanther nominated and winning tonight. Don’t discount representation in the arts. #BlackHistoryMonth⁠ ⁠","9","294","1.2K","1551059778000","5:56 PM - 24 Feb 2019","/BerniceKing/status/1099850544145944576"
"1556735960-2951","https://twitter.com/search?l=&q=black%20panther%20%23blackpanther%20since%3A2019-02-25%20until%3A2019-03-07&src=typd","@etanthomas36","Etan Thomas","#DoTheRightThing losing to #DrivingMsDaisy was some foolishness. And #BlaKKKlansman was a good movie, but #BlackPanther should’ve won this year and #MalcolmX is the movie #SpikeLee and #DenzelWashington should’ve won an #Oscar forpic.twitter.com/GKCv6vuOOt","17","29","186","1551103607000","6:06 AM - 25 Feb 2019","/etanthomas36/status/1100034375478059009"
"1556735960-2986","https://twitter.com/search?l=&q=black%20panther%20%23blackpanther%20since%3A2019-02-25%20until%3A2019-03-07&src=typd","@UpToTASK","TASK the Ol’ Nerdy Bastard","No Best Picture but that’s fine. #BlackPanther won 3 #Oscars and #SpiderMan #IntotheSpiderVerse won as well. Y’all gon here me repping black power all week till you’re sick of me. #BlackHistoryMonth #BHMpic.twitter.com/uYcKckm0PX","7","52","190","1551069366000","8:36 PM - 24 Feb 2019","/UpToTASK/status/1099890760457932800"
"1556735960-3222","https://twitter.com/search?l=&q=black%20panther%20%23blackpanther%20since%3A2019-02-25%20until%3A2019-03-07&src=typd","@TheNerdsofColor","The Nerds of Color","Our Best Picture has arrived #BlackPanther
#Oscarspic.twitter.com/IQSeVs2U6p","35","840","4.3K","1551055618000","4:46 PM - 24 Feb 2019","/TheNerdsofColor/status/1099833093647622144"
"1556735960-3239","https://twitter.com/search?l=&q=black%20panther%20%23blackpanther%20since%3A2019-02-25%20until%3A2019-03-07&src=typd","@SonyaChildress","Sonya Childress","Between #BlackPanther, #CrazyRichAsians,#Roma and #BohemianRhapsody I’m loving the beautiful diversity of actors on the red carpet. #OscarRedCarpet","1","1","9","1551053816000","4:16 PM - 24 Feb 2019","/SonyaChildress/status/1099825536057040896"
"1556735960-3214","https://twitter.com/search?l=&q=black%20panther%20%23blackpanther%20since%3A2019-02-25%20until%3A2019-03-07&src=typd","@IndieWire","IndieWire","#BlackPanther has won Best Costume Design. Full winners list: http://bit.ly/2EvH3AN  #Oscarspic.twitter.com/rEQMqDUdaZ","6","134","380","1551058236000","5:30 PM - 24 Feb 2019","/IndieWire/status/1099844076776624129"
"1556735960-3198","https://twitter.com/search?l=&q=black%20panther%20%23blackpanther%20since%3A2019-02-25%20until%3A2019-03-07&src=typd","@MTV","MTV","The #BlackPanther squad looks regal as ever at the #Oscars: https://on.mtv.com/2VeIs49 pic.twitter.com/vZjzt0fNQG","5","134","878","1551058315000","5:31 PM - 24 Feb 2019","/MTV/status/1099844409267552258"
