web-scraper-order,web-scraper-start-url,handle,name,content,replies,retweets,favorites,unix_timestamp,published_date,url
"1556738398-4520","https://twitter.com/search?l=&q=roma%20%23roma%20since%3A2018-10-26%20until%3A2018-11-08&src=typd","@GiuseppeTurrisi","AnimaLunga™","Ottimismo

(by @idealista_it ~ ph. #AnimaLunga)

#traffico #Roma #streetphotography #Advertising #cartelli #ROMEisUS #StradeDiRoma @Piamola_A_Ride @3BMeteo @Virginia_Reggl @pasquino2000 @RiprendRoma @archivetro @AGiam @romaapiedi @SandroBrizzola4 @ArchAtlas @MagTua @MP27_pic.twitter.com/8a1TvhX9VS","3","11","19","1541603530000","7:12 AM - 7 Nov 2018","/GiuseppeTurrisi/status/1060188165129060357"
"1556738398-4702","https://twitter.com/search?l=&q=roma%20%23roma%20since%3A2018-10-26%20until%3A2018-11-08&src=typd","@S_K_MOORE","S. K. MOORE","#Roma, #DiFrancesco: ""#Napoli deserved the draw""https://gianlucadimarzio.com/en/roma-di-francesco-napoli-deserved-the-draw …","","4","5","1540766076000","3:34 PM - 28 Oct 2018","/S_K_MOORE/status/1056675629154873349"
"1556738398-4687","https://twitter.com/search?l=&q=roma%20%23roma%20since%3A2018-10-26%20until%3A2018-11-08&src=typd","@chris_debrun","Chris Browne","Chris in #Roma pic.twitter.com/6lbFvVB1VF","","1","3","1540813188000","4:39 AM - 29 Oct 2018","/chris_debrun/status/1056873230928171009"
"1556738398-4761","https://twitter.com/search?l=&q=roma%20%23roma%20since%3A2018-10-26%20until%3A2018-11-08&src=typd","@MarkOtabor","MARK 'Dsoulja OTABOR","Hey guys it's another opportunity to run away with another @ASRomaEN Jersey but this time @TsgArena is ready to let you have it, all you need to do is #Predict the Correct between #NAPOLI vs #ROMA in the #SuperSundaySerieA this weekend.
Always tune into @Max1023FM for #MaxSportspic.twitter.com/OJbmIX0BNy","61","26","67","1540560966000","6:36 AM - 26 Oct 2018","/MarkOtabor/status/1055815333578244096"
"1556738398-4763","https://twitter.com/search?l=&q=roma%20%23roma%20since%3A2018-10-26%20until%3A2018-11-08&src=typd","@VPetrunov","valeri s. petrunov","#Roma after the rain...#Italypic.twitter.com/11WorQ48h8","","5","33","1540549634000","3:27 AM - 26 Oct 2018","/VPetrunov/status/1055767802697736192"
"1556738398-4765","https://twitter.com/search?l=&q=roma%20%23roma%20since%3A2018-10-26%20until%3A2018-11-08&src=typd","@marilocastrillo","María Dolores Castrillo","Presenting my #keynote speach at #ICRISH Università La Sapienza #ROMA about #innovation at Spanish Universities.  Thank you! @emartinmonje @UNEDAbierta","2","4","14","1540543967000","1:52 AM - 26 Oct 2018","/marilocastrillo/status/1055744036873609218"
"1556738398-4679","https://twitter.com/search?l=&q=roma%20%23roma%20since%3A2018-10-26%20until%3A2018-11-08&src=typd","@schfm","Matthew Schaaf","Journalistic ethics watchdog in #Ukraine rebukes media for violating standards in reporting on attacks by radical groups on #Roma, citing absence of balance and reliance on sources from radical groups https://imi.org.ua/news/zhurnalisty-porushyly-etychni-pryntsypy-vysvitliuiuchy-napad-na-romiv-u-kyievi-kzhe/?fbclid=IwAR0LZK0kj80CbZXaNfvalZBG00fqvNQQFFlfi-RJ0VFeNzK5Rxo7R45ovzY …","","3","8","1540824560000","7:49 AM - 29 Oct 2018","/schfm/status/1056920926401511425"
"1556738398-4658","https://twitter.com/search?l=&q=roma%20%23roma%20since%3A2018-10-26%20until%3A2018-11-08&src=typd","@centochilometri","Luigi Farrauto","Artographies
#selezionatutto #maps #roma pic.twitter.com/IzelCTP3Tn","4","4","19","1540895193000","3:26 AM - 30 Oct 2018","/centochilometri/status/1057217185028825088"
"1556738398-4662","https://twitter.com/search?l=&q=roma%20%23roma%20since%3A2018-10-26%20until%3A2018-11-08&src=typd","@socialmiliac","Roberto Miliacca","#Roma, adesso via #crispipic.twitter.com/C80j6Ai9AY","2","12","17","1540885481000","12:44 AM - 30 Oct 2018","/socialmiliac/status/1057176449805889536"
"1556738398-4781","https://twitter.com/search?l=&q=roma%20%23roma%20since%3A2018-10-26%20until%3A2018-11-08&src=typd","@MarinaGlezer","Marina Glezer","Están dando #Roma de #Aristarain, que lindo sería volver a trabajar con el vasco #alicia @JuanDiegoBotto y contigo pic.twitter.com/t8hHpQplMm","4","2","13","1540518631000","6:50 PM - 25 Oct 2018","/MarinaGlezer/status/1055637770306314245"
"1556738398-4634","https://twitter.com/search?l=&q=roma%20%23roma%20since%3A2018-10-26%20until%3A2018-11-08&src=typd","@PTavernella","Pablita Tavernella  🇨🇮","SORCHE LIBBERE

#tiberis #roma https://roma.repubblica.it/cronaca/2018/10/31/news/tiberis_la_spiaggia_sul_tevere_e_abusiva_e_il_ministero_ordina_al_comune_di_smantellarla-210465380/ …","1","1","7","1540993397000","6:43 AM - 31 Oct 2018","/PTavernella/status/1057629080810512385"
